step,hour,global_hour,day_index,hour_of_day,time_label,expected_passing_total,expected_station_arrivals_ab,expected_station_arrivals_bc,expected_passing_ab,expected_passing_ba,arrivals_total,arrivals_total_station_ab,arrivals_total_station_bc,arrivals_ab,arrivals_ba,starts_total,starts_ab,starts_ba,completions_total,completions_ab,completions_ba,queue_length,queue_wait_mean_minutes,queue_wait_target_minutes,queue_wait_excess_minutes,queue_wait_target_breached,active_plugs,effective_num_plugs,unused_mobile_chargers,unused_mobile_stations_estimate,utilization,started_wait_mean_minutes,completed_wait_mean_minutes,started_service_mean_minutes,disruption_active,disruption_type,disruption_type_code,disruption_target,disruption_target_code,disruption_day_index,disruption_remaining_minutes,rl_action_mcs,num_active_mobile_stations,num_active_mobile_stations_station_ab,num_active_mobile_stations_station_bc,queue_length_station_ab,queue_length_station_bc,queue_wait_mean_minutes_station_ab,queue_wait_mean_minutes_station_bc,local_deficit_without_mcs_station_ab,local_deficit_without_mcs_station_bc,local_deficit_bias_ab_minus_bc,mobile_service_capacity_station_ab,mobile_service_capacity_station_bc,spatial_deficit_coverage,unused_mobile_stations_estimate_station_ab,unused_mobile_stations_estimate_station_bc,expected_passing_od_ab,expected_passing_od_ba,expected_passing_od_bc,expected_passing_od_cb,expected_passing_od_ac,expected_passing_od_ca,reward,expected_demand_share_ab,expected_demand_share_bc,allocation_share_ab,allocation_share_bc,allocation_demand_gap_ab,allocation_demand_gap_bc,allocation_vs_demand_alignment,allocation_bias_ab_minus_bc,expected_demand_bias_ab_minus_bc,alignment_on_station_ab_disruption,alignment_on_station_bc_disruption,disruption_target_is_station_ab,disruption_target_is_station_bc,disruption_target_is_all_stations,disruption_target_is_od_ab,disruption_target_is_od_ba,disruption_target_is_od_bc,disruption_target_is_od_cb,disruption_target_is_od_ac,disruption_target_is_od_ca,disruption_target_is_eastbound,disruption_target_is_westbound,disruption_target_is_all_ods,step_in_day,day_progress,queue_length_rolling_1h,utilization_rolling_1h,arrivals_total_rolling_1h,starts_total_rolling_1h,completions_total_rolling_1h,queue_wait_mean_minutes_rolling_1h,started_service_mean_minutes_rolling_1h,started_wait_mean_minutes_rolling_1h,effective_num_plugs_rolling_1h
28,2.3333333333333335,2.3333333333333335,0,2.3333333333333335,02:20,26.102006666717767,0.7178734052145472,0.7177369614549299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,24.0,0.0,0.0,0.3333333134651184,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.748697293677231,2.671279245162999,2.6749148939355893,6.742580849275236,3.633913927364662,3.63062045730205,-0.12666666865348816,0.5000475211668797,0.4999524788331204,0.0,0.0,0.5000475211668797,0.4999524788331204,0.0,0.0,0.0001364437596172996,,,0,0,0,0,0,0,0,0,0,0,0,0,28,0.09722222222222222,0.0,0.4340277810891469,1.5,1.5,1.5,0.0,30.0,0.0,24.0
29,2.4166666666666665,2.4166666666666665,0,2.4166666666666665,02:24,26.122503999308183,0.7184508547759993,0.7182868651859509,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,24.0,0.0,0.0,0.25,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.754611902117399,2.673011380176817,2.677381008760732,6.7472606446235135,3.6370987165247533,3.6331403471049684,-0.05500000000000001,0.5000570701206525,0.49994292987934746,0.0,0.0,0.5000570701206525,0.49994292987934746,0.0,0.0,0.00016398959004848557,,,0,0,0,0,0,0,0,0,0,0,0,0,29,0.10069444444444443,0.0,0.40625,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,30.0,0.0,24.0
30,2.5,2.5,0,2.5,02:30,26.146721541495467,0.7191331375926051,0.7189365471896457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,24.0,0.0,0.0,0.1666666716337204,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.761601239428546,2.6750571537528423,2.68029545604094,6.752788566177551,3.6408622058461395,3.6361169202494503,-0.18333333283662798,0.5000683521824567,0.49993164781754323,0.0,0.0,0.5000683521824567,0.49993164781754323,0.0,0.0,0.00019659040295938457,,,0,0,0,0,0,0,0,0,0,0,0,0,30,0.10416666666666667,0.0,0.3784722226361434,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,30.0,0.0,24.0
31,2.5833333333333335,2.5833333333333335,0,2.5833333333333335,02:35,26.175250553794754,0.7199369263680051,0.7197018540907064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,24.0,0.0,0.0,0.1666666716337204,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76983662279246,2.677466110980947,2.683729792375596,6.759298899992379,3.6452966430420934,3.63962248461128,-0.08333333283662797,0.5000816427983497,0.4999183572016504,0.0,0.0,0.5000816427983497,0.4999183572016504,0.0,0.0,0.00023507227729868685,,,0,0,0,0,0,0,0,0,0,0,0,0,31,0.1076388888888889,0.0,0.3506944452722867,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,30.0,0.0,24.0
32,2.6666666666666665,2.6666666666666665,0,2.6666666666666665,02:39,26.208759775474586,0.7208810829871182,0.720600704663984,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,24.0,0.0,0.0,0.25,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206006050109863,-0.7206006050109863,0.0,0.0,0.0,0.0,0.0,6.779512015610431,2.680294172354051,2.6877650681520437,6.766943332119088,3.650506469944078,3.643738717294893,0.045,0.5000972535086937,0.49990274649130634,0.0,0.0,0.5000972535086937,0.49990274649130634,0.0,0.0,0.0002803783231342116,,,0,0,0,0,0,0,0,0,0,0,0,0,32,0.1111111111111111,0.0,0.3263888880610466,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,30.0,0.0,24.0
33,2.75,2.75,0,2.75,02:45,26.248002550904715,0.7219868615003658,0.7216532787993937,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,24.0,0.0,0.0,0.25,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790846183412935,2.6836041768050887,2.69249274413864,6.775892476061708,3.6566094833761955,3.64855748711015,-0.05500000000000001,0.5001155352679868,0.49988446473201315,0.0,0.0,0.5001155352679868,0.49988446473201315,0.0,0.0,0.00033358270097216813,,,0,0,0,0,0,0,0,0,0,0,0,0,33,0.11458333333333333,0.0,0.3159722213943799,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,30.0,0.0,24.0
34,2.8333333333333335,2.8333333333333335,0,2.8333333333333335,02:50,26.293824076696097,0.7232781151676976,0.7228822090505879,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,24.0,0.0,0.0,0.375,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7228822708129883,-1.7228822708129883,0.0,0.0,0.0,0.0,0.0,6.804084914067908,2.687466417451878,2.6980156401159734,6.786337398365453,3.66373803065195,3.6541816760429358,0.28750000000000003,0.5001368818209432,0.49986311817905676,0.0,0.0,0.5001368818209432,0.49986311817905676,0.0,0.0,0.00039590611710971224,,,0,0,0,0,0,0,0,0,0,0,0,0,34,0.11805555555555557,0.0,0.3229166641831398,1.5,1.5,1.5,0.0,30.0,0.0,24.0
35,2.9166666666666665,2.9166666666666665,0,2.9166666666666665,02:54,26.347168664194406,0.7247815047541499,0.7243127717765423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,24.0,0.0,0.0,0.375,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.819503279130767,2.6919591568201033,2.7044489071818676,6.798491110994315,3.6720402272242585,3.6607259828430925,-0.1125,0.5001617330856933,0.4998382669143067,0.0,0.0,0.5001617330856933,0.4998382669143067,0.0,0.0,0.0004687329776076332,,,0,0,0,0,0,0,0,0,0,0,0,0,35,0.12152777777777778,0.0,0.3298611094554265,1.4166666666666667,1.4166666666666667,1.4166666666666667,0.0,30.0,0.0,24.0
36,3.0,3.0,0,3.0,03:00,26.409086891617562,0.7265267047276068,0.7259730743113593,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,24.0,0.0,0.0,0.5,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265267372131348,0.0,0.7265267372131348,0.0,0.0,0.0,0.0,0.0,6.837407908675033,2.697169105802354,2.7119210137268492,6.812589993182401,3.6816811815942483,3.668317688636677,0.22999999999999998,0.5001905784855313,0.49980942151446867,0.0,0.0,0.5001905784855313,0.49980942151446867,0.0,0.0,0.0005536304162475636,,,0,0,0,0,0,0,0,0,0,0,0,0,36,0.125,0.0,0.3368055522441864,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,30.0,0.0,24.0
37,3.0833333333333335,3.0833333333333335,0,3.0833333333333335,03:05,26.48074249902001,0.7285466034471979,0.7278942339989027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,24.0,0.0,0.0,0.5,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8581392473045675,2.7031918479639967,2.720574733401276,6.828895099171013,3.6928442100870744,3.677097361092083,0.029999999999999985,0.5002239601607983,0.4997760398392017,0.0,0.0,0.5002239601607983,0.4997760398392017,0.0,0.0,0.0006523694482951647,,,0,0,0,0,0,0,0,0,0,0,0,0,37,0.12847222222222224,0.0,0.3368055522441864,1.25,1.25,1.25,0.0,30.0,0.0,24.0
38,3.1666666666666665,3.1666666666666665,0,3.1666666666666665,03:09,26.563418857725473,0.7308774928578606,0.7301105443170403,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,24.0,0.0,0.0,0.5,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88207375435366,2.7101321880825373,2.730568121708409,6.8476933018037816,3.7057320215750473,3.6872194702020358,0.12999999999999998,0.5002624759824534,0.49973752401754656,0.0,0.0,0.5002624759824534,0.49973752401754656,0.0,0.0,0.000766948540820378,,,0,0,0,0,0,0,0,0,0,0,0,0,38,0.13194444444444445,0.0,0.3402777761220932,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,30.0,0.0,24.0
39,3.25,3.25,0,3.25,03:15,26.65852482438729,0.7335592426354794,0.7326596227058215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,24.0,0.0,0.0,0.5,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9096260066109245,2.7181044010833837,2.742075466182614,6.869298215517916,3.7205678497135746,3.6988528852788773,-0.07000000000000002,0.5003067822788683,0.49969321772113184,0.0,0.0,0.5003067822788683,0.49969321772113184,0.0,0.0,0.0008996199296579244,,,0,0,0,0,0,0,0,0,0,0,0,0,39,0.13541666666666666,0.0,0.3472222213943799,1.25,1.25,1.25,0.0,30.0,0.0,24.0
40,3.3333333333333335,3.3333333333333335,0,3.3333333333333335,03:20,26.767599768989516,0.7366354531721534,0.7355825341222701,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,24.0,0.0,0.0,0.4583333134651184,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.941250657339812,2.7272323549106354,2.7552881934681,6.894050836057198,3.73759650779836,3.712181219415414,0.015833331346511836,0.5003575961776618,0.49964240382233804,0.0,0.0,0.5003575961776618,0.49964240382233804,0.0,0.0,0.0010529190498832497,,,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1388888888888889,0.0,0.3576388880610466,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,30.0,0.0,24.0
41,3.4166666666666665,3.4166666666666665,0,3.4166666666666665,03:24,26.892317546555226,0.7401535812686615,0.7389238837918761,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,24.0,0.0,0.0,0.375,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7401535511016846,0.0,0.7401535511016846,0.0,0.0,0.0,0.0,0.0,6.977444200991408,2.7376494784694607,2.770415715014207,6.922319828505108,3.757085338995373,3.727402984579673,0.08750000000000001,0.5004156974552834,0.4995843025447166,0.0,0.0,0.5004156974552834,0.4995843025447166,0.0,0.0,0.001229697476785363,,,0,0,0,0,0,0,0,0,0,0,0,0,41,0.1423611111111111,0.0,0.3680555547277133,1.4166666666666667,1.4166666666666667,1.4166666666666667,0.0,30.0,0.0,24.0
42,3.5,3.5,0,3.5,03:30,27.034489164822563,0.7441650319288006,0.7427318721364403,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,24.0,0.0,0.0,0.375,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0187464888851325,2.749498543744275,2.7876861915527598,6.9545013903064605,3.7793250324766094,3.7447315178573244,-0.0125,0.500481929778871,0.499518070221129,0.0,0.0,0.500481929778871,0.499518070221129,0.0,0.0,0.0014331597923602502,,,0,0,0,0,0,0,0,0,0,0,0,0,42,0.14583333333333334,0.0,0.3854166654249032,1.5,1.5,1.5,0.0,30.0,0.0,24.0
43,3.5833333333333335,3.5833333333333335,0,3.5833333333333335,03:35,27.19606388549117,0.7487252092468304,0.747058304455184,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,24.0,0.0,0.0,0.4166666567325592,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.065741937328413,2.762931229706487,2.807347195014722,6.991018612172063,3.8046302739460685,3.7643946373234183,0.10166666567325591,0.500557201218083,0.499442798781917,0.0,0.0,0.500557201218083,0.499442798781917,0.0,0.0,0.0016669047916464397,,,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14930555555555555,0.0,0.4062499975164731,1.5833333333333333,1.5833333333333333,1.5833333333333333,0.0,30.0,0.0,24.0
44,3.6666666666666665,3.6666666666666665,0,3.6666666666666665,03:39,27.379128485693364,0.7538935190644102,0.7519585476487252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,24.0,0.0,0.0,0.3333333134651184,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.119060366199101,2.77810743487269,2.8296662450584282,7.0323202575463615,3.833340197184131,3.786633984832656,-0.02666666865348817,0.5006424838994671,0.4993575161005328,0.0,0.0,0.5006424838994671,0.4993575161005328,0.0,0.0,0.001934971415684994,,,0,0,0,0,0,0,0,0,0,0,0,0,44,0.15277777777777776,0.0,0.413194440305233,1.5,1.5,1.5,0.0,30.0,0.0,24.0
45,3.75,3.75,0,3.75,03:45,27.58590440000075,0.7597333158671332,0.757491426132908,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,24.0,0.0,0.0,0.3333333134651184,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.179377402947402,2.79519430557446,2.8549311958880277,7.078878881102469,3.8658186015870624,3.8117040129013287,-0.02666666865348817,0.5007388126729564,0.49926118732704367,0.0,0.0,0.5007388126729564,0.49926118732704367,0.0,0.0,0.002241889734225233,,,0,0,0,0,0,0,0,0,0,0,0,0,45,0.15625,0.0,0.4201388830939929,1.5,1.5,1.5,0.0,30.0,0.0,24.0
46,3.8333333333333335,3.8333333333333335,0,3.8333333333333335,03:50,27.818742462444895,0.766311786312832,0.7637190491216371,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,24.0,0.0,0.0,0.4166666567325592,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7637190818786621,-0.7637190818786621,0.0,0.0,0.0,0.0,0.0,7.247414384290602,2.8143649483845494,2.8834504474942375,7.131188208977369,3.9024538992334006,3.8398705740647365,0.10166666567325591,0.5008472826596526,0.4991527173403474,0.0,0.0,0.5008472826596526,0.4991527173403474,0.0,0.0,0.002592737191194905,,,0,0,0,0,0,0,0,0,0,0,0,0,46,0.15972222222222224,0.0,0.4236111044883728,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,30.0,0.0,24.0
47,3.9166666666666665,3.9166666666666665,0,3.9166666666666665,03:54,28.08011497359992,0.7736997618532628,0.7707065616947325,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,24.0,0.0,0.0,0.4583333134651184,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7736997604370117,0.0,1.7736997604370117,0.0,0.0,0.0,0.0,0.0,7.323937685559335,2.835796797947993,2.9155529537963627,7.189759708646778,3.9436587537627186,3.8714090738867264,0.21583333134651186,0.5009690455526152,0.49903095444738466,0.0,0.0,0.5009690455526152,0.49903095444738466,0.0,0.0,0.002993200158530329,,,0,0,0,0,0,0,0,0,0,0,0,0,47,0.16319444444444445,0.0,0.4305555472771327,1.5833333333333333,1.5833333333333333,1.5833333333333333,0.0,30.0,0.0,24.0
48,4.0,4.0,0,4.0,04:00,28.37260483058812,0.7819714531452845,0.7785218125370621,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,24.0,0.0,0.0,0.4166666865348816,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.409757405681654,2.859669615922057,2.9515879983460294,7.255118284926368,3.989869372290121,3.90660215342189,0.001666668653488146,0.5011053045482751,0.49889469545172505,0.0,0.0,0.5011053045482751,0.49889469545172505,0.0,0.0,0.003449640608222393,,,0,0,0,0,0,0,0,0,0,0,0,0,48,0.16666666666666666,0.0,0.4236111044883728,1.4166666666666667,1.4166666666666667,1.4166666666666667,0.0,30.0,0.0,24.0
49,4.083333333333333,4.083333333333333,0,4.083333333333333,04:04,28.698891478690886,0.7912040993631646,0.7872349319648342,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,24.0,0.0,0.0,0.375,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912039756774902,0.0,0.7912039756774902,0.0,0.0,0.0,0.0,0.0,7.505725334130679,2.8861631030496424,2.991924706212992,7.3277970509976855,4.04154441068575,3.945736873614138,0.08750000000000001,0.501257307795725,0.4987426922042751,0.0,0.0,0.501257307795725,0.4987426922042751,0.0,0.0,0.00396916739833042,,,0,0,0,0,0,0,0,0,0,0,0,0,49,0.17013888888888887,0.0,0.4131944378217061,1.5,1.5,1.5,0.0,30.0,0.0,24.0
50,4.166666666666667,4.166666666666667,0,4.166666666666667,04:10,29.0617334727174,0.8014775261336216,0.7969178148658357,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,24.0,0.0,0.0,0.5,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014774322509766,0.0,0.8014774322509766,0.0,0.0,0.0,0.0,0.0,7.612732124791877,2.9154541147536173,3.03695125836697,7.408331139946054,4.09916345181101,3.989101383047875,0.22999999999999998,0.501426340264773,0.49857365973522716,0.0,0.0,0.501426340264773,0.49857365973522716,0.0,0.0,0.004559711267785871,,,0,0,0,0,0,0,0,0,0,0,0,0,50,0.17361111111111113,0.0,0.4131944378217061,1.5833333333333333,1.5833333333333333,1.5833333333333333,0.0,30.0,0.0,24.0
51,4.25,4.25,0,4.25,04:15,29.463947474894603,0.812873606630469,0.807643504488734,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,24.0,0.0,0.0,0.625,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8128736019134521,0.0,1.8128736019134521,0.0,0.0,0.0,0.0,0.0,7.731703600633302,2.947713481166636,3.087073772276281,7.497250543310293,4.163225015725623,4.036981061782465,0.2725,0.5016137139515061,0.49838628604849383,0.0,0.0,0.5016137139515061,0.49838628604849383,0.0,0.0,0.005230102141735027,,,0,0,0,0,0,0,0,0,0,0,0,0,51,0.17708333333333334,0.0,0.4236111044883728,1.8333333333333333,1.8333333333333333,1.8333333333333333,0.0,30.0,0.0,24.0
52,4.333333333333333,4.333333333333333,0,4.333333333333333,04:19,29.9083835640852,0.8254756213937526,0.8194854746309335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,24.0,0.0,0.0,0.6666666865348816,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.863596112338087,2.983102445246413,3.1427148095811037,7.5950719886794085,4.234244060489738,4.08965414775045,0.08666666865348815,0.5018207563623527,0.4981792436376473,0.0,0.0,0.5018207563623527,0.4981792436376473,0.0,0.0,0.005990146762819171,,,0,0,0,0,0,0,0,0,0,0,0,0,52,0.18055555555555555,0.0,0.4409722189108531,1.8333333333333333,1.8333333333333333,1.8333333333333333,0.0,30.0,0.0,24.0
53,4.416666666666667,4.416666666666667,0,4.416666666666667,04:25,30.39789678868309,0.8393675136832124,0.8325168096943574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,24.0,0.0,0.0,0.625,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.009390873805616,3.0217687475143222,3.204311468637247,7.702289898339873,4.312748932049177,4.147386868336855,-0.027500000000000004,0.5020487972442421,0.49795120275575794,0.0,0.0,0.5020487972442421,0.49795120275575794,0.0,0.0,0.006850703988855011,,,0,0,0,0,0,0,0,0,0,0,0,0,53,0.1840277777777778,0.0,0.4618055522441864,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,30.0,0.0,24.0
54,4.5,4.5,0,4.5,04:30,30.935314962374306,0.8546330386381261,0.8468092842924607,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,24.0,0.0,0.0,0.5416666865348816,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.170087197859859,3.063842402816535,3.272313016604575,7.81936650505972,4.399277721924539,4.210428118109079,0.14416666865348815,0.5022991535593724,0.4977008464406276,0.0,0.0,0.5022991535593724,0.4977008464406276,0.0,0.0,0.007823754345665401,,,0,0,0,0,0,0,0,0,0,0,0,0,54,0.1875,0.0,0.4756944427887599,1.75,1.75,1.75,0.0,30.0,0.0,24.0
55,4.583333333333333,4.583333333333333,0,4.583333333333333,04:34,31.52340277759443,0.8713548061916963,0.8624323465759973,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,24.0,0.0,0.0,0.5416666865348816,0.0,0.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713548183441162,0.0,0.8713548183441162,0.0,0.0,0.0,0.0,0.0,8.34669455695023,3.109431233019236,3.347178012795895,7.946721238706316,4.494373992203969,4.279003743918785,0.14416666865348815,0.5025731127380474,0.4974268872619526,0.0,0.0,0.5025731127380474,0.4974268872619526,0.0,0.0,0.00892245961569893,,,0,0,0,0,0,0,0,0,0,0,0,0,55,0.1909722222222222,0.0,0.4861111119389534,1.75,1.75,1.75,0.0,30.0,0.0,24.0
